Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2011-02-18,27.1299991607666,27.209999084472656,26.989999771118164,27.059999465942383,20.99897003173828,68667800,-0.005512665328087809,-0.005527916141843021,27.247604213452508,27.493226695174037,27.635579251344392,0.3103836946268456,0.1961880332970275,-27.472532079094208,-170.14942793781472,-154.26358652259535,0.4628568376813616,0.4192855017525809,0.5047616504487538,27.53992239741708,26.81150549826512,28.4863397892138,26.660802893542893,28.93635766486062,26.68364235693765,18.51855776430862,7.575777279748462,5.235617256396353,12.52,343.0,113.0,28.43,59.19,19200.0,33.85,16.43,29.42,0.15,0.7,7.79,0.09,8843.84,471.46,1343.01,10842.8,2013.14,2833.95,49.665846318833914,1.0076033076641346,22.776397128214576,24.368828514040782,29.146325057466836,25.910303305683488
2011-02-22,26.780000686645508,27.100000381469727,26.520000457763672,26.59000015258789,20.634241104125977,60889000,-0.01736878501960178,-0.017521392013115335,27.083203198236355,27.372796489495887,27.540526606002764,0.33709907180793425,0.23100608322627847,-27.472532079094208,-62.85723627832584,-139.1609268378567,0.4528568812779018,0.4285712923322405,0.5128568921770368,27.50656169439005,26.584866244888687,28.490614594475556,26.456528142776815,28.982092732551912,26.50171678399152,0.0,0.0,0.0,12.09,331.5,106.5,28.43,58.24,18760.0,32.6,20.8,29.31,0.15,0.7,7.78,0.09,8673.67,452.81,1315.44,10664.7,1969.92,2756.42,49.31566618515226,1.0006154284188609,23.167128792229335,23.98169620151663,29.054995015240866,26.102909274482702
2011-02-23,26.530000686645508,26.860000610351562,26.43000030517578,26.59000015258789,20.634241104125977,60234100,0.0,0.0,26.95990243682424,27.26842364457482,27.454115110237673,0.3612391434534318,0.26610029525123235,-37.878796636129806,-65.1852458854263,-91.06166919736805,0.4085712432861328,0.44285692487444195,0.5061902545747303,27.482015810808797,26.420840743495056,28.457696514457066,26.29658902544249,28.957241567044015,26.356091853482397,0.0,0.0,0.0,12.24,334.0,104.5,28.43,57.01,18600.0,31.34,22.13,29.52,0.15,0.69,7.79,0.09,8528.94,444.27,1307.4,10579.1,1961.63,2722.99,48.96672795852987,0.9987337430347486,23.55576587067661,23.607633313949712,28.89015591732215,26.328353163395615
2011-02-24,26.639999389648438,27.059999465942383,26.5,26.770000457763672,20.773921966552734,64494200,0.006769473642077531,0.006746663638664082,26.9124269420591,27.201967219666667,27.391922869103603,0.35701940960631623,0.29455304615700184,-93.47851326024579,-120.45481638500735,-103.57150966616865,0.44285692487444195,0.45214271545410156,0.5171426137288412,27.366941960936504,26.404486283518015,28.42832822596012,26.200243148115636,28.87896258114339,26.274370810318665,29.032357302389112,10.650902265906888,7.894747849423236,12.25,334.0,103.0,28.43,57.8,18580.0,33.98,21.32,29.57,0.15,0.69,7.8,0.09,8541.64,451.9,1306.1,10452.71,1949.88,2737.9,48.61903666971098,1.0019172566416064,23.942171576442917,23.247771148828466,28.6545825369114,26.569601213479352
2011-02-25,26.90999984741211,26.950000762939453,26.5,26.549999237060547,20.60320472717285,53006300,-0.0082182001098667,-0.00825215568013855,26.82182001580946,27.115038155319183,27.315384357099614,0.3557118784527038,0.32108788550808864,-104.87816224564801,-77.04914700953046,-63.22873713930389,0.4528571537562779,0.4607142039707729,0.5152378990536645,27.362892849870114,26.29139258103809,28.377886763841538,26.07639872156234,28.72340082287281,26.21755147815258,0.0,0.0,0.0,12.43,334.0,108.5,28.43,59.02,18520.0,34.36,19.22,29.8,0.15,0.69,7.8,0.09,8599.65,463.69,1319.88,10526.76,1963.43,2781.05,48.27259730708469,1.0101245821198128,24.32621115231078,22.90317839060683,28.35337956341851,26.809038626434376
2011-03-01,26.600000381469727,26.780000686645508,26.149999618530273,26.15999984741211,20.300552368164062,60055000,-0.015801357317512914,-0.01592752965862013,26.611023706440736,26.92587307416739,27.14957382866561,0.36280193490511825,0.3692741262302511,-20.00010899142964,-21.69815140203565,-84.90579618002491,0.4600001743861607,0.47071429661342074,0.4452380225771949,27.15327931100706,26.075291899581664,27.889383082149475,26.030616449187715,28.519060675208948,26.052367714567374,0.0,0.0,0.0,12.48,328.0,107.0,28.43,58.04,18520.0,32.07,21.01,29.75,0.15,0.69,7.79,0.1,8727.56,449.78,1306.33,10754.03,1963.43,2737.41,47.927414816571655,1.0233139464405052,24.707751900749024,22.574857999582584,27.993813399556164,27.029387402986
2011-03-02,26.110000610351562,26.3700008392334,26.040000915527344,26.079999923706055,20.238468170166016,48658200,-0.0030581010769374574,-0.003062786623056672,26.478267760757067,26.813089987439213,27.052339837305578,0.38395619026405053,0.39658051960601903,-21.428682644287093,-24.338684675811166,-81.81833945033668,0.4757145472935268,0.4692856924874442,0.4380951835995629,26.981153039499617,25.96741830187873,27.667404642405714,25.98259497612456,28.52868978245552,25.885595786508393,0.0,0.0,0.0,12.58,345.5,108.0,28.43,57.1,18360.0,32.46,20.7,29.53,0.15,0.69,7.79,0.09,8619.9,456.09,1308.44,10492.38,1928.24,2748.07,47.583494101513104,1.041443197043061,25.086663212909006,22.263744360917208,27.58507448786572,27.214599009764086
2011-03-03,26.260000228881836,26.399999618530273,26.18000030517578,26.200000762939453,20.331588745117188,68271500,0.004601259186520194,0.004590705753806248,26.408701011302664,26.731344757505912,26.974854466908603,0.383963030626401,0.41919024440600827,-84.61598654094445,-44.61555164956408,-67.59796478329204,0.424285888671875,0.4385713849748884,0.427142824445452,26.951166164986322,25.885976779349615,27.539919078150145,25.924366363657196,28.46215294541849,25.7816565275284,17.39141251496162,10.256481316950786,5.454581709920117,12.84,340.5,108.0,28.43,58.84,18460.0,33.0,18.6,29.63,0.15,0.69,7.79,0.1,8738.37,464.77,1330.97,10586.02,1970.66,2798.74,47.24084002256049,1.0644698082479953,25.462816596818914,21.970700701427067,27.13797832506981,27.350677339565728
2011-03-04,26.219999313354492,26.239999771118164,25.799999237060547,25.950000762939453,20.137582778930664,70437200,-0.009541984454963496,-0.009587800874615669,26.294025949211864,26.627165558230384,26.881685948365895,0.3901939822554471,0.44165287837241135,-51.562835276446606,-44.61555164956408,-60.80417278088589,0.42571449279785156,0.4171428680419922,0.43714278084891184,26.936592030481926,25.717693945383033,27.488446182312508,25.790125082771894,28.405317602934222,25.64896808228713,0.0,0.0,0.0,12.86,335.5,107.0,28.43,58.15,18900.0,32.79,19.06,29.44,0.15,0.7,7.79,0.09,8784.4,459.82,1321.15,10693.66,2004.68,2784.67,46.89945739756766,1.0923508877052883,25.836085704770582,21.696516780778737,26.664615244835762,27.426391268393928
2011-03-07,26.1299991607666,26.270000457763672,25.549999237060547,25.719999313354492,19.9591007232666,64980400,-0.00886325405868342,-0.008902766339791377,26.150519290247523,26.5062100589136,26.776078072455707,0.4081095999010416,0.4661736655505144,-14.285844037180539,-38.410711466195096,-62.69444082081202,0.4485718863351004,0.4457144056047712,0.45095243908110116,26.794741703367443,25.55954394552346,27.43896434355473,25.62389260311798,28.394013288486025,25.476462843861444,0.0,0.0,0.0,12.69,332.0,106.0,28.43,57.58,18120.0,31.98,20.66,29.38,0.15,0.7,7.79,0.09,8713.79,447.35,1310.13,10505.02,1980.27,2745.63,46.55935100148411,1.1250431828764524,26.206346359892265,21.44190686271221,26.17796063044662,27.43384194099418
2011-03-08,25.770000457763672,26.020000457763672,25.649999618530273,25.90999984741211,20.10654640197754,50549800,0.007387268239893147,0.007360116012398035,26.09038942953867,26.426715364046736,26.697343688360796,0.40160859416456907,0.48494441132006244,-53.12537252938512,-73.33361186698687,-68.81732118099708,0.43714332580566406,0.445000239780971,0.4528572445824033,26.630979935745096,25.540448744674826,27.38470572266647,25.52815133299759,28.318377717125205,25.37495549995069,22.093069675839676,12.751715653958263,7.42189188021261,12.71,341.0,106.5,28.43,57.15,17980.0,32.39,19.82,29.34,0.15,0.7,7.79,0.09,8747.75,447.94,1321.82,10525.19,1996.32,2765.77,46.22052556625011,1.1625030875497155,26.57347658190148,21.207507970893097,25.691458410229266,27.368857429171022
2011-03-09,25.809999465942383,25.979999542236328,25.65999984741211,25.889999389648438,20.091032028198242,39789100,-0.0007719204122523189,-0.0007722184962216339,26.040291919566116,26.355153234126963,26.623948752114188,0.38213162891817654,0.49810606748379715,-44.927700485682465,-62.831886787994165,-36.79661400405908,0.4328575134277344,0.4342859813145229,0.4419048854282924,26.325711949246735,25.648573721442443,27.289294042682958,25.462134288964645,28.126577796986332,25.346755289299942,35.41657560428993,11.40940284617423,6.6406244179237035,12.59,343.0,107.0,28.43,55.0,17800.0,31.0,20.22,29.42,0.15,0.7,7.79,0.09,8750.02,434.35,1320.02,10589.5,2001.47,2751.72,45.88298578069321,1.204686648387327,26.93735661203306,20.99387843296456,25.21859145506862,27.231196217650368
2011-03-10,25.6200008392334,25.709999084472656,25.350000381469727,25.40999984741211,19.71853256225586,66549500,-0.018539959581005076,-0.018713978861606737,25.882718901527614,26.22913278256498,26.51358976077759,0.39469626366849775,0.5158080397192879,-41.33351643880209,-28.889032528785094,-26.82934285545292,0.3942857469831194,0.4271429606846401,0.4452381134033203,26.39303078063913,25.366969175764332,27.161588578695216,25.332697004800877,27.9149292755429,25.28507039748305,0.0,0.0,0.0,12.38,348.0,106.0,28.43,54.04,17320.0,31.01,21.88,29.34,0.15,0.7,7.79,0.09,8642.9,423.73,1295.11,10434.38,1981.58,2701.02,45.54673629042681,1.2515495715040177,27.29786893713613,20.801496715337816,24.772452817643313,27.02455063341999
2011-03-11,25.40999984741211,25.850000381469727,25.360000610351562,25.68000030517578,19.928064346313477,49905800,0.010625755977372435,0.010569699378512773,25.832039252439657,26.15591511891309,26.437808901177398,0.3839333892047421,0.5278029209217484,-145.0005960470162,-57.24661618178976,-45.414990100939605,0.4171428680419922,0.4464287076677595,0.4519047510056269,26.32081547241785,25.32489887869125,26.97924719758799,25.317895648655732,27.70462263905075,25.27728189033913,34.17723352680425,19.85296592579295,12.918681246475055,12.57,345.0,105.5,28.43,53.61,17240.0,31.23,20.08,29.45,0.15,0.69,7.79,0.09,8567.82,427.91,1304.28,10254.43,1955.54,2715.61,45.21178169774963,1.3030472290752222,27.654898312935778,20.630760550221307,24.36533162042423,26.756351360760164
2011-03-14,25.489999771118164,25.760000228881836,25.350000381469727,25.690000534057617,19.935821533203125,54473400,0.0003894170079048013,0.00038934120478053576,25.796529572844147,26.09379317426569,26.369826322348302,0.3592909689429522,0.533868764732736,-92.15706073967701,-88.88926564927235,-58.01123544592457,0.44428580147879465,0.4342858450753348,0.44047619047619047,26.124343980494153,25.375656019505847,26.907065850782185,25.261505621385783,27.573720372721176,25.23580325515038,51.85189109764195,20.588276542988254,15.217427360084587,12.63,336.0,100.0,28.43,53.48,18000.0,31.0,21.13,29.52,0.15,0.7,7.79,0.1,8520.02,427.17,1296.39,9620.49,1971.23,2700.97,44.87812656154778,1.3591346659752988,28.00833178645517,20.481986355361272,24.00832682196781,26.437384076008563
2011-03-15,25.079999923706055,25.469999313354492,25.0,25.389999389648438,19.703025817871094,76067300,-0.011677739905511629,-0.011746460232799386,25.694897027045222,25.99995400298339,26.280751146648285,0.3529598950216024,0.540800145382113,-83.92858359275485,-66.66687859415782,-56.45175845180768,0.4485713413783482,0.4371429170880999,0.42761902582077754,26.082310397218684,25.25768921041245,26.844115793444494,25.153026998303552,27.4979596046806,25.134421107919383,0.0,0.0,0.0,12.34,318.5,93.5,28.43,53.0,17200.0,31.07,24.32,29.48,0.15,0.69,7.79,0.1,8234.78,421.79,1281.87,8605.15,1923.92,2667.33,44.545775397197474,1.4197666064430698,28.358058717592275,20.355408945936066,23.71100109086109,26.081238504675806
2011-03-16,25.219999313354492,25.280000686645508,24.68000030517578,24.790000915527344,19.23741340637207,100725400,-0.023631291396001945,-0.02391498869911825,25.468672999165754,25.838626924655916,26.145228398364523,0.3963166322623954,0.5589008458910004,-50.537852731922726,-31.313277268830234,-43.0329361772647,0.4314283643450056,0.440000125340053,0.440952391851516,26.31317614232617,24.76110963735435,26.8032415157395,24.911044198546215,27.48012457382272,24.919875317185927,0.0,0.0,0.0,11.79,328.5,91.8,28.43,50.5,17720.0,29.56,29.4,29.54,0.15,0.69,7.8,0.1,8324.58,412.44,1256.88,9093.72,1957.97,2616.82,44.21473267647026,1.4848974607750016,28.70397079984895,20.25118153703557,23.48108562961534,25.703618394896623
2011-03-17,25.059999465942383,25.219999313354492,24.75,24.780000686645508,19.229646682739258,62497000,-0.0004033976810211509,-0.00040347906775389797,25.296504921035694,25.69747675958786,26.021116788208214,0.43874491280087924,0.5809956487285364,-24.778840229894755,-35.028432449091525,-48.16531300226518,0.445713860648019,0.4414285932268415,0.4452381134033203,26.2532752258388,24.498153650765552,26.748327096410176,24.71310168210196,27.46776551196358,24.724615484013913,0.0,0.0,0.0,11.95,344.0,90.8,28.43,52.32,17800.0,29.32,26.37,29.53,0.15,0.68,7.8,0.1,8282.69,417.97,1273.72,8962.67,1959.03,2636.05,43.885002827439116,1.5544813320444846,29.04596208020701,20.16937603414979,23.324245064791644,25.321547618357883
2011-03-18,25.059999465942383,25.18000030517578,24.799999237060547,24.799999237060547,19.245174407958984,85486700,0.0008070439814723946,0.0008067184965870901,25.17237850004191,25.57781308991755,25.91010610174022,0.4612367606231026,0.6018932424578396,-27.522861932476374,-34.26968399102904,-45.495480789057666,0.45428548540387836,0.44357149941580637,0.44095248267764137,26.057615701539344,24.3823845600399,26.608807174665653,24.598335791468553,27.40455472802701,24.57639758026447,2.197643271250173,1.4083485451094644,0.8229861564074006,11.81,346.5,91.3,28.43,51.71,17820.0,30.32,24.44,29.55,0.15,0.69,7.8,0.1,8394.75,419.2,1279.21,9206.75,1981.13,2643.67,43.55659023438685,1.6284720228467868,29.383928978149513,20.109983608110774,23.243909513235398,24.952512531880853
2011-03-21,25.18000030517578,25.579999923706055,25.149999618530273,25.329999923706055,19.656452178955078,46878100,0.021370996086704994,0.02114583859433605,25.211783855957947,25.544771334422684,25.857369176464378,0.419036848525091,0.6077188528643185,-1037.5008940705245,-137.349566480298,-71.8086644393965,0.4642857142857143,0.42928573063441683,0.4395238785516648,26.036213016257257,24.38093012426311,26.505077567179224,24.58349398128269,27.226001751763203,24.57590301740765,60.43948673449283,38.73233855705054,24.12278647053312,12.12,341.0,96.4,28.43,53.63,17800.0,30.99,20.61,29.55,0.15,0.69,7.8,0.1,8467.71,426.79,1298.38,9206.75,2003.42,2692.09,43.22949923771566,1.706823042067235,29.71777030382196,20.07291554995898,23.241178714585782,24.613583630150554
2011-03-22,25.299999237060547,25.459999084472656,25.229999542236328,25.299999237060547,19.633174896240234,30895600,-0.0011843934755574365,-0.0011850954238199383,25.233837701233597,25.512135054774397,25.80669918197311,0.35918253268194444,0.6030712032476776,-147.36786628519806,-146.15388377410167,-76.70466552587007,0.427142824445452,0.4221428462437221,0.4400000799269903,25.88136700257997,24.42720440419319,26.40498113428971,24.57216174465142,27.05399602432711,24.580289675426425,57.142707429438566,36.61961425890779,26.130583428301414,12.19,348.0,95.4,28.43,52.49,17500.0,30.71,20.21,29.52,0.15,0.7,7.8,0.1,8508.04,422.91,1293.77,9608.32,2013.66,2683.87,42.90373413385867,1.789487611674012,30.04738727533294,20.058004400272228,23.314800760714437,24.32056026498369
2011-03-23,25.229999542236328,25.610000610351562,25.18000030517578,25.540000915527344,19.81942367553711,43969000,0.009486232636530357,0.009441520873430923,25.310378504807034,25.51585050287479,25.78245388502349,0.2787977554993255,0.5856050935101813,-526.668616405783,-190.90945871745225,-151.42905929497067,0.4300000326974051,0.4371429170880999,0.43285724094935824,25.79191833645694,24.473796036450427,26.26320357756142,24.619653608892264,26.95676704479298,24.577518727621456,100.0,64.95728028404821,38.19097066804174,12.11,348.0,94.9,28.43,52.45,17460.0,31.01,19.17,29.54,0.15,0.69,7.79,0.1,8545.08,426.94,1297.54,9449.47,2012.18,2698.3,42.57929917519291,1.876418673532031,30.372683535189772,20.065005346569283,23.461225530811742,24.087180778659608
2011-03-24,25.600000381469727,25.8700008392334,25.5,25.809999465942383,20.02895164489746,38696700,0.010571595173706132,0.010516106587439424,25.43528374509087,25.555070364617137,25.784958028743393,0.18043587195367775,0.5541476521958267,252.3807793788403,-1092.8475088895252,-238.46165132230487,0.41571453639439176,0.43214293888636995,0.4300001235235305,26.016969626582966,24.36874476812267,26.22961292429395,24.633244076874437,26.85887548281054,24.601124509923373,100.0,91.15040214703475,51.758738581066645,12.32,342.5,94.0,28.43,53.72,17600.0,31.07,18.0,29.58,0.15,0.69,7.79,0.1,8576.4,437.41,1309.66,9435.01,2036.78,2736.42,42.25619856995407,1.967568896238923,30.69356516586773,20.093597881521458,23.674730535295332,23.924436885391923
2011-03-25,25.93000030517578,25.950000762939453,25.59000015258789,25.6200008392334,19.881505966186523,57029800,-0.007361434740039313,-0.007388663813083903,25.481463018626503,25.56372776123264,25.769961920606118,0.10902233996830726,0.5187278188336653,127.71079076843176,-1530.0240329594872,-146.08719737416058,0.3814288548060826,0.4064286095755441,0.4204763684953962,26.1032561145006,24.519601115549623,26.213080717568435,24.63549078729694,26.69889059236725,24.651585627173304,81.55350952564369,74.3363518976445,46.66669492369543,12.56,343.0,95.7,28.43,52.75,18200.0,30.85,17.91,29.51,0.15,0.7,7.79,0.1,8610.39,436.27,1313.8,9536.13,2054.04,2743.06,41.93443648215277,2.0628906819806954,31.00994070451074,20.14338771384653,23.947614560187187,23.840025725476064
2011-03-28,25.65999984741211,25.719999313354492,25.3799991607666,25.40999984741211,19.71853256225586,48973200,-0.0081967597557492,-0.008230537898511265,25.463597225822905,25.54323070605657,25.737238095770294,0.07613677091157768,0.48604955898216173,168.25410761699177,-268.00003051757824,-147.3686940343457,0.3628575461251395,0.40428570338657926,0.41523824419294086,26.03970063105719,24.763156359212065,26.126254039163463,24.650888894273336,26.567797785061018,24.674107064036825,60.39608634810805,56.756747468464276,34.999968210842646,12.52,340.5,92.5,28.43,52.18,18320.0,30.99,19.44,29.47,0.15,0.7,7.8,0.1,8553.06,436.75,1310.19,9478.53,2056.39,2730.68,41.61401703149276,2.1623361734073514,31.32172115676237,20.213908922940675,24.270452360068226,23.837965992682275
2011-03-29,25.34000015258789,25.520000457763672,25.299999237060547,25.489999771118164,19.780622482299805,40763500,0.0031483638011199086,0.0031434180817047756,25.470197862146723,25.53613324806478,25.71476188443828,0.05388950745403743,0.45385148742341425,162.31883657351995,-355.00035762820994,-158.71570710128555,0.34000042506626676,0.39714295523507254,0.4090478079659598,25.85515283724478,25.14484716275522,26.042979920238828,24.677020210550793,26.408497590645347,24.72959772011079,37.25498995837494,68.93203164350686,49.99993283984048,12.53,341.0,92.7,28.43,53.91,18320.0,30.97,18.16,29.47,0.15,0.7,7.79,0.09,8596.57,441.04,1319.44,9459.08,2072.13,2756.89,41.294944293290314,2.265857260525823,31.628820009723945,20.30462634752228,24.632401740112893,23.918396256243458
2011-03-30,25.600000381469727,25.719999313354492,25.5,25.610000610351562,19.873737335205078,41999300,0.004707761487285976,0.004696714635237371,25.505148549197934,25.545982229703014,25.705238132248578,0.028478793041822853,0.42001656684037825,253.571160959394,769.9975204562365,-336.364519104724,0.3100002833775112,0.38714299883161274,0.38952391488211496,25.867821553674943,25.212178642509485,26.070018529645328,24.67855313870707,26.338021210982017,24.74769322005407,60.78455571886442,80.58261236704098,58.45069571209246,12.45,335.5,93.5,28.43,54.51,18520.0,31.49,17.71,29.48,0.15,0.71,7.78,0.09,8646.31,441.38,1328.26,9708.79,2091.38,2776.79,40.97722229839598,2.373405587611521,31.93115324404214,20.414938197819847,25.021552755795238,24.077564482695937
2011-03-31,25.600000381469727,25.68000030517578,25.34000015258789,25.389999389648438,19.703025817871094,63233700,-0.00859044183756093,-0.008627552366448443,25.47636125931056,25.525184517695738,25.676580064739476,0.025113525912372515,0.39071019865218304,788.8886534141483,-437.92980979190247,-268.1160662208819,0.3257146562848772,0.3764287403651646,0.39000011625744047,25.841466586421713,25.264247939073545,26.027006156680653,24.680136809453554,26.268103029774114,24.751897064685057,0.0,59.223245237178155,42.95765283301701,12.45,338.0,93.5,28.43,54.83,18640.0,31.1,17.74,29.4,0.15,0.71,7.78,0.09,8683.3,437.36,1325.83,9755.1,2106.7,2781.07,40.660855033117166,2.4849325601348595,32.228639345121046,20.544178880133707,25.425307492347944,24.30800826629382
2011-04-01,25.530000686645508,25.530000686645508,25.309999465942383,25.479999542236328,19.772863388061523,63114200,0.003544708733808946,0.0035384410608217294,25.477270830042006,25.51915985430115,25.658709108148276,0.021315347205256543,0.362807275912728,-933.3110814419219,-642.8542883352565,-252.77757173737973,0.2957147870744978,0.36285740988595144,0.39000020708356586,25.838192272923106,25.250379003060434,25.988676933082797,24.688465891362657,26.164730080924585,24.786698468705715,21.428603866467455,67.96113448490415,59.828958114952805,12.31,343.0,93.4,28.43,54.47,18800.0,31.52,17.4,29.4,0.15,0.71,7.78,0.09,8705.13,432.85,1332.41,9708.39,2121.01,2789.6,40.345846439143074,2.6003893517038557,32.52119931346182,20.691622021949378,25.830778003095087,24.59891587145141
2011-04-06,25.979999542236328,26.309999465942383,25.860000610351562,26.149999618530273,20.292787551879883,65581400,0.014352169202091277,0.014250151777324357,25.712442307514216,25.636501937231547,25.705228445700605,-0.0758842594312432,0.26145319872543843,129.72990388506418,147.44540384310167,958.3347241097034,0.3057144709995815,0.3342860085623605,0.37142862592424664,26.151577051669353,25.119851192785166,26.126815430956242,24.910327186405645,26.171349396511427,24.770555307264612,100.0,100.0,100.0,12.07,349.5,94.1,28.43,53.54,18460.0,32.77,16.9,28.94,0.15,0.72,7.77,0.09,8851.98,445.5,1335.54,9584.37,2126.71,2799.82,40.03220041347099,2.7197269110208313,32.808756674127636,20.85648368516744,26.225189511759485,24.936649340251662
2011-04-07,26.190000534057617,26.260000228881836,25.969999313354492,26.200000762939453,20.331588745117188,46134700,0.0019120896802517788,0.0019102639636978758,25.834331921370527,25.711635113992603,25.750207747267776,-0.13483694638576765,0.21537621568167983,130.98604413759756,146.42862981673125,758.0618962653052,0.3157144274030413,0.327857426234654,0.37000011262439547,26.38230126385315,25.091984406836026,26.176141127356217,25.061001707988368,26.234595492240086,24.736833151849385,100.0,100.0,100.0,12.07,351.0,94.5,28.43,53.23,18180.0,32.47,17.11,28.91,0.15,0.71,7.77,0.09,8901.72,443.25,1333.51,9590.93,2122.14,2796.14,39.719920808334244,2.842895968852463,33.091237485335455,21.03792575445752,26.59627593073846,25.305403055139887
2011-04-08,26.170000076293945,26.280000686645508,25.959999084472656,26.06999969482422,20.230712890625,39887600,-0.004961872684336868,-0.004974223647480795,25.893248864733952,25.759417058103484,25.77927974250018,-0.16780313487248025,0.17146350395961954,176.08760552634635,205.40578854714116,356.061035170361,0.3300004686628069,0.320000376020159,0.36809548877534415,26.480472510180874,25.12524147035763,26.25102327249051,25.09183381587096,26.30695664944375,24.727329122970684,83.95051262851034,85.5554613656593,90.84499569503377,11.97,350.0,93.7,28.43,53.63,17960.0,32.57,17.87,28.91,0.15,0.71,7.77,0.09,8894.54,439.58,1328.17,9768.08,2127.97,2780.42,39.409011431131894,2.9698470450117216,33.36857034617297,21.235059487227524,26.93265511337584,25.687964652159025
2011-04-11,26.190000534057617,26.25,25.799999237060547,25.979999542236328,20.160869598388672,34286300,-0.0034522498519920855,-0.0034582226167919347,25.914936534109547,25.788828055987864,25.79752699702165,-0.1747846752944356,0.13294709848661718,137.2883328484143,223.5296592579295,693.3357069287795,0.345714841570173,0.3357147489275251,0.3661907741001674,26.464460476766934,25.309824975939538,26.279120289602915,25.160879699497947,26.34413477868519,24.718722349639773,69.44432670707414,72.83940151739922,84.50695712092455,11.81,354.0,92.2,28.43,53.4,17880.0,32.23,16.59,28.91,0.15,0.71,7.77,0.09,8880.27,435.88,1324.46,9719.7,2122.39,2771.51,39.099476044360124,3.1005304553516844,33.64068640344448,21.44694921124634,27.224172028082904,26.066540363729402
2011-04-12,25.829999923706055,25.850000381469727,25.549999237060547,25.639999389648438,19.89702033996582,36920400,-0.013086996096175597,-0.013173385374798627,25.84620224799427,25.768984233809274,25.783206305442263,-0.14021683215728895,0.10682135968146729,450.0011920940322,1280.0202182040134,-4139.908449361072,0.3571434020996094,0.32642909458705355,0.3609527406238374,26.420947201541093,25.399052493283126,26.278863562159074,25.175421923244805,26.340093851533076,24.71800126303863,13.846144817305776,30.864145203144062,60.56328568991617,11.87,346.0,90.0,28.43,52.25,17640.0,31.37,17.09,29.08,0.15,0.71,7.77,0.09,8732.59,426.78,1314.16,9555.26,2089.4,2744.79,38.79131836554534,3.2348963187693225,33.907519357643885,21.672616155542478,27.462199187481346,26.42360395718665
2011-04-13,25.649999618530273,25.8700008392334,25.559999465942383,25.6299991607666,19.889270782470703,38144700,-0.0003900245366570992,-0.00039010061600926844,25.792151476187353,25.750452890736916,25.769278383199023,-0.09611190423473079,0.08952876599216092,812.5026822115727,-561.1113465858517,862.50149011754,0.36571502685546875,0.32214341844831196,0.3533337910970052,26.397163950118177,25.44569286576491,26.266078153033895,25.162493003059154,26.35005556894674,24.730896666683844,0.0,29.629551138049422,59.85904425720192,12.0,347.5,90.0,28.43,52.68,18020.0,31.8,16.92,29.03,0.15,0.71,7.78,0.09,8780.2,427.89,1314.41,9641.18,2121.92,2761.52,38.48454206717859,3.3728945642183423,34.169005468057556,21.9110423998526,27.639885146292688,26.74272755563361
2011-04-14,25.420000076293945,25.440000534057617,25.09000015258789,25.420000076293945,19.726299285888672,55239900,-0.008193487762345096,-0.008227238869153282,25.699113626214004,25.70639251547785,25.737525809844016,-0.03871290892298689,0.08271322167720771,-116.66649006061124,-504.9991416963893,328.57212058092455,0.3528578622000558,0.3214291163853237,0.3414290291922433,26.47684991318229,25.2631495854575,26.272282977151487,25.127716641378786,26.306614099714125,24.834338055989463,0.0,3.703782195283912,45.07037713115976,11.87,339.0,90.0,28.43,52.6,18000.0,31.07,16.27,29.03,0.15,0.71,7.78,0.09,8802.73,428.41,1314.52,9653.92,2141.06,2760.22,38.17915077665229,3.5144749377308,34.425083556998516,22.161174927592903,27.75234364666391,27.00935380951204
2011-04-15,25.459999084472656,25.559999465942383,25.18000030517578,25.3700008392334,19.687498092651367,65080400,-0.0019669251341653186,-0.0019688620716978304,25.616835429468853,25.66154029197859,25.704114448879412,0.015855480448871587,0.08332199470832123,-6.410413161704284,-2525.0679509799243,350.84763844437975,0.342857905796596,0.3242861883980887,0.337143307640439,26.410279697949356,25.106863006605607,26.276023923706713,25.118261550798028,26.247918489881783,24.94922415654446,0.0,0.0,40.7143557800775,11.69,336.0,90.0,28.43,53.14,17760.0,31.74,15.32,29.03,0.15,0.71,7.78,0.09,8718.12,431.23,1319.68,9591.52,2140.5,2764.65,37.87514807619814,3.65958700944542,34.67569501317338,22.42192976707833,27.796777979374315,27.2114720571869
